"ensembl_gene_id","gene_biotype"
"ENSG00000287356","lncRNA"
"ENSG00000287357","lncRNA"
"ENSG00000287358","lncRNA"
"ENSG00000287361","lncRNA"
"ENSG00000287362","lncRNA"
"ENSG00000287365","lncRNA"
"ENSG00000287366","lncRNA"
"ENSG00000287367","lncRNA"
"ENSG00000287368","lncRNA"
"ENSG00000287369","lncRNA"
"ENSG00000287370","lncRNA"
"ENSG00000287372","lncRNA"
"ENSG00000287373","lncRNA"
"ENSG00000287374","lncRNA"
"ENSG00000287375","lncRNA"
"ENSG00000287377","lncRNA"
"ENSG00000287378","lncRNA"
"ENSG00000287379","lncRNA"
"ENSG00000287380","lncRNA"
"ENSG00000287381","lncRNA"
"ENSG00000287383","lncRNA"
"ENSG00000287384","lncRNA"
"ENSG00000287385","lncRNA"
"ENSG00000287386","lncRNA"
"ENSG00000287387","lncRNA"
"ENSG00000287389","lncRNA"
"ENSG00000287391","lncRNA"
"ENSG00000287392","lncRNA"
"ENSG00000287393","lncRNA"
"ENSG00000287395","lncRNA"
"ENSG00000287398","lncRNA"
"ENSG00000287399","lncRNA"
"ENSG00000287400","lncRNA"
"ENSG00000287401","lncRNA"
"ENSG00000287402","lncRNA"
"ENSG00000287404","lncRNA"
"ENSG00000287405","lncRNA"
"ENSG00000287406","lncRNA"
"ENSG00000287407","lncRNA"
"ENSG00000287408","lncRNA"
"ENSG00000287409","lncRNA"
"ENSG00000287411","lncRNA"
"ENSG00000287414","lncRNA"
"ENSG00000287415","lncRNA"
"ENSG00000287416","lncRNA"
"ENSG00000287417","lncRNA"
"ENSG00000287418","lncRNA"
"ENSG00000287419","lncRNA"
"ENSG00000287421","lncRNA"
"ENSG00000287422","lncRNA"
"ENSG00000287423","lncRNA"
"ENSG00000287424","lncRNA"
"ENSG00000287425","lncRNA"
"ENSG00000287427","lncRNA"
"ENSG00000287428","lncRNA"
"ENSG00000287429","lncRNA"
"ENSG00000287430","lncRNA"
"ENSG00000287432","lncRNA"
"ENSG00000287433","lncRNA"
"ENSG00000287434","lncRNA"
"ENSG00000287437","lncRNA"
"ENSG00000287438","lncRNA"
"ENSG00000287439","lncRNA"
"ENSG00000287441","lncRNA"
"ENSG00000287443","lncRNA"
"ENSG00000287444","lncRNA"
"ENSG00000287445","lncRNA"
"ENSG00000287446","lncRNA"
"ENSG00000287447","lncRNA"
"ENSG00000287448","lncRNA"
"ENSG00000287449","lncRNA"
"ENSG00000287450","unprocessed_pseudogene"
"ENSG00000287451","lncRNA"
"ENSG00000287452","lncRNA"
"ENSG00000287453","lncRNA"
"ENSG00000287454","lncRNA"
"ENSG00000287455","lncRNA"
"ENSG00000287456","lncRNA"
"ENSG00000287457","lncRNA"
"ENSG00000287458","lncRNA"
"ENSG00000287459","lncRNA"
"ENSG00000287460","lncRNA"
"ENSG00000287462","lncRNA"
"ENSG00000287463","lncRNA"
"ENSG00000287464","lncRNA"
"ENSG00000287465","lncRNA"
"ENSG00000287466","lncRNA"
"ENSG00000287467","lncRNA"
"ENSG00000287468","lncRNA"
"ENSG00000287469","lncRNA"
"ENSG00000287470","lncRNA"
"ENSG00000287471","lncRNA"
"ENSG00000287472","lncRNA"
"ENSG00000287473","lncRNA"
"ENSG00000287475","lncRNA"
"ENSG00000287476","lncRNA"
"ENSG00000287477","lncRNA"
"ENSG00000287478","lncRNA"
"ENSG00000287479","lncRNA"
"ENSG00000287480","lncRNA"
"ENSG00000287481","lncRNA"
"ENSG00000287482","lncRNA"
"ENSG00000287483","lncRNA"
"ENSG00000287484","lncRNA"
"ENSG00000287486","lncRNA"
"ENSG00000287488","lncRNA"
"ENSG00000287489","lncRNA"
"ENSG00000287490","lncRNA"
"ENSG00000287492","lncRNA"
"ENSG00000287493","lncRNA"
"ENSG00000287494","lncRNA"
"ENSG00000287495","lncRNA"
"ENSG00000287496","lncRNA"
"ENSG00000287497","lncRNA"
"ENSG00000287498","lncRNA"
"ENSG00000287499","lncRNA"
"ENSG00000287500","lncRNA"
"ENSG00000287502","lncRNA"
"ENSG00000287503","lncRNA"
"ENSG00000287504","lncRNA"
"ENSG00000287505","lncRNA"
"ENSG00000287506","lncRNA"
"ENSG00000287507","lncRNA"
"ENSG00000287509","lncRNA"
"ENSG00000287510","lncRNA"
"ENSG00000287511","lncRNA"
"ENSG00000287513","lncRNA"
"ENSG00000287515","transcribed_unprocessed_pseudogene"
"ENSG00000287516","lncRNA"
"ENSG00000287518","lncRNA"
"ENSG00000287519","lncRNA"
"ENSG00000287520","lncRNA"
"ENSG00000287521","lncRNA"
"ENSG00000287522","lncRNA"
"ENSG00000287523","lncRNA"
"ENSG00000287525","lncRNA"
"ENSG00000287526","lncRNA"
"ENSG00000287527","lncRNA"
"ENSG00000287528","lncRNA"
"ENSG00000287529","lncRNA"
"ENSG00000287530","lncRNA"
"ENSG00000287531","lncRNA"
"ENSG00000287532","lncRNA"
"ENSG00000287533","lncRNA"
"ENSG00000287534","lncRNA"
"ENSG00000287535","lncRNA"
"ENSG00000287536","lncRNA"
"ENSG00000287537","lncRNA"
"ENSG00000287538","lncRNA"
"ENSG00000287539","lncRNA"
"ENSG00000287540","lncRNA"
"ENSG00000287541","transcribed_unprocessed_pseudogene"
"ENSG00000287543","lncRNA"
"ENSG00000287544","lncRNA"
"ENSG00000287546","lncRNA"
"ENSG00000287547","lncRNA"
"ENSG00000287549","lncRNA"
"ENSG00000287551","lncRNA"
"ENSG00000287553","lncRNA"
"ENSG00000287556","lncRNA"
"ENSG00000287557","lncRNA"
"ENSG00000287558","lncRNA"
"ENSG00000287559","lncRNA"
"ENSG00000287561","lncRNA"
"ENSG00000287563","lncRNA"
"ENSG00000287564","lncRNA"
"ENSG00000287565","lncRNA"
"ENSG00000287567","lncRNA"
"ENSG00000287569","lncRNA"
"ENSG00000287570","lncRNA"
"ENSG00000287571","lncRNA"
"ENSG00000287574","lncRNA"
"ENSG00000287575","lncRNA"
"ENSG00000287576","lncRNA"
"ENSG00000287579","lncRNA"
"ENSG00000287581","lncRNA"
"ENSG00000287582","lncRNA"
"ENSG00000287583","lncRNA"
"ENSG00000287584","lncRNA"
"ENSG00000287586","lncRNA"
"ENSG00000287587","lncRNA"
"ENSG00000287588","lncRNA"
"ENSG00000287589","lncRNA"
"ENSG00000287590","lncRNA"
"ENSG00000287594","lncRNA"
"ENSG00000287596","lncRNA"
"ENSG00000287598","lncRNA"
"ENSG00000287599","lncRNA"
"ENSG00000287600","lncRNA"
"ENSG00000287601","lncRNA"
"ENSG00000287602","lncRNA"
"ENSG00000287603","lncRNA"
"ENSG00000287605","lncRNA"
"ENSG00000287607","processed_pseudogene"
"ENSG00000287609","lncRNA"
"ENSG00000287610","lncRNA"
"ENSG00000287611","lncRNA"
"ENSG00000287612","lncRNA"
"ENSG00000287613","lncRNA"
"ENSG00000287614","lncRNA"
"ENSG00000287615","lncRNA"
"ENSG00000287616","lncRNA"
"ENSG00000287617","lncRNA"
"ENSG00000287618","lncRNA"
"ENSG00000287619","lncRNA"
"ENSG00000287620","lncRNA"
"ENSG00000287623","lncRNA"
"ENSG00000287624","lncRNA"
"ENSG00000287625","lncRNA"
"ENSG00000287626","lncRNA"
"ENSG00000287627","lncRNA"
"ENSG00000287628","lncRNA"
"ENSG00000287630","lncRNA"
"ENSG00000287631","lncRNA"
"ENSG00000287632","lncRNA"
"ENSG00000287633","lncRNA"
"ENSG00000287634","lncRNA"
"ENSG00000287635","lncRNA"
"ENSG00000287637","lncRNA"
"ENSG00000287639","lncRNA"
"ENSG00000287641","lncRNA"
"ENSG00000287644","lncRNA"
"ENSG00000287645","lncRNA"
"ENSG00000287647","lncRNA"
"ENSG00000287649","lncRNA"
"ENSG00000287650","lncRNA"
"ENSG00000287651","lncRNA"
"ENSG00000287652","lncRNA"
"ENSG00000287653","lncRNA"
"ENSG00000287654","lncRNA"
"ENSG00000287655","lncRNA"
"ENSG00000287656","lncRNA"
"ENSG00000287657","lncRNA"
"ENSG00000287658","lncRNA"
"ENSG00000287661","lncRNA"
"ENSG00000287662","lncRNA"
"ENSG00000287663","lncRNA"
"ENSG00000287665","lncRNA"
"ENSG00000287666","lncRNA"
"ENSG00000287667","lncRNA"
"ENSG00000287668","lncRNA"
"ENSG00000287669","lncRNA"
"ENSG00000287671","lncRNA"
"ENSG00000287673","lncRNA"
"ENSG00000287674","lncRNA"
"ENSG00000287675","lncRNA"
"ENSG00000287676","lncRNA"
"ENSG00000287677","lncRNA"
"ENSG00000287678","lncRNA"
"ENSG00000287679","lncRNA"
"ENSG00000287680","lncRNA"
"ENSG00000287682","lncRNA"
"ENSG00000287683","lncRNA"
"ENSG00000287684","lncRNA"
"ENSG00000287685","lncRNA"
"ENSG00000287688","lncRNA"
"ENSG00000287689","lncRNA"
"ENSG00000287690","lncRNA"
"ENSG00000287692","lncRNA"
"ENSG00000287694","protein_coding"
"ENSG00000287695","lncRNA"
"ENSG00000287696","lncRNA"
"ENSG00000287697","lncRNA"
"ENSG00000287698","lncRNA"
"ENSG00000287699","lncRNA"
"ENSG00000287700","lncRNA"
"ENSG00000287701","lncRNA"
"ENSG00000287702","lncRNA"
"ENSG00000287703","lncRNA"
"ENSG00000287704","lncRNA"
"ENSG00000287705","lncRNA"
"ENSG00000287707","lncRNA"
"ENSG00000287708","lncRNA"
"ENSG00000287712","lncRNA"
"ENSG00000287714","lncRNA"
"ENSG00000287715","lncRNA"
"ENSG00000287717","lncRNA"
"ENSG00000287718","lncRNA"
"ENSG00000287719","lncRNA"
"ENSG00000287720","lncRNA"
"ENSG00000287723","lncRNA"
"ENSG00000287724","lncRNA"
"ENSG00000287725","protein_coding"
"ENSG00000287726","lncRNA"
"ENSG00000287727","lncRNA"
"ENSG00000287728","lncRNA"
"ENSG00000287729","lncRNA"
"ENSG00000287731","lncRNA"
"ENSG00000287732","lncRNA"
"ENSG00000287733","lncRNA"
"ENSG00000287737","lncRNA"
"ENSG00000287738","lncRNA"
"ENSG00000287739","lncRNA"
"ENSG00000287741","lncRNA"
"ENSG00000287742","lncRNA"
"ENSG00000287743","lncRNA"
"ENSG00000287744","lncRNA"
"ENSG00000287745","lncRNA"
"ENSG00000287746","lncRNA"
"ENSG00000287748","lncRNA"
"ENSG00000287749","lncRNA"
"ENSG00000287751","processed_pseudogene"
"ENSG00000287752","lncRNA"
"ENSG00000287754","lncRNA"
"ENSG00000287755","lncRNA"
"ENSG00000287756","lncRNA"
"ENSG00000287757","lncRNA"
"ENSG00000287758","lncRNA"
"ENSG00000287759","lncRNA"
"ENSG00000287760","lncRNA"
"ENSG00000287761","lncRNA"
"ENSG00000287762","lncRNA"
"ENSG00000287763","lncRNA"
"ENSG00000287765","lncRNA"
"ENSG00000287766","lncRNA"
"ENSG00000287767","lncRNA"
"ENSG00000287768","lncRNA"
"ENSG00000287770","unprocessed_pseudogene"
"ENSG00000287771","lncRNA"
"ENSG00000287772","lncRNA"
"ENSG00000287773","lncRNA"
"ENSG00000287774","lncRNA"
"ENSG00000287776","lncRNA"
"ENSG00000287777","lncRNA"
"ENSG00000287779","transcribed_unprocessed_pseudogene"
"ENSG00000287781","lncRNA"
"ENSG00000287782","lncRNA"
"ENSG00000287783","lncRNA"
"ENSG00000287784","lncRNA"
"ENSG00000287785","lncRNA"
"ENSG00000287786","lncRNA"
"ENSG00000287787","lncRNA"
"ENSG00000287788","lncRNA"
"ENSG00000287789","lncRNA"
"ENSG00000287790","lncRNA"
"ENSG00000287792","lncRNA"
"ENSG00000287793","lncRNA"
"ENSG00000287795","lncRNA"
"ENSG00000287796","lncRNA"
"ENSG00000287798","lncRNA"
"ENSG00000287799","lncRNA"
"ENSG00000287800","processed_pseudogene"
"ENSG00000287801","lncRNA"
"ENSG00000287802","lncRNA"
"ENSG00000287804","lncRNA"
"ENSG00000287805","lncRNA"
"ENSG00000287806","lncRNA"
"ENSG00000287807","lncRNA"
"ENSG00000287809","lncRNA"
"ENSG00000287810","unprocessed_pseudogene"
"ENSG00000287812","lncRNA"
"ENSG00000287813","lncRNA"
"ENSG00000287818","lncRNA"
"ENSG00000287820","lncRNA"
"ENSG00000287821","lncRNA"
"ENSG00000287822","lncRNA"
"ENSG00000287823","lncRNA"
"ENSG00000287824","lncRNA"
"ENSG00000287827","lncRNA"
"ENSG00000287828","lncRNA"
"ENSG00000287829","lncRNA"
"ENSG00000287830","lncRNA"
"ENSG00000287831","lncRNA"
"ENSG00000287832","lncRNA"
"ENSG00000287833","lncRNA"
"ENSG00000287835","lncRNA"
"ENSG00000287836","lncRNA"
"ENSG00000287840","lncRNA"
"ENSG00000287841","lncRNA"
"ENSG00000287842","lncRNA"
"ENSG00000287843","lncRNA"
"ENSG00000287844","lncRNA"
"ENSG00000287845","lncRNA"
"ENSG00000287846","processed_pseudogene"
"ENSG00000287847","lncRNA"
"ENSG00000287848","lncRNA"
"ENSG00000287849","lncRNA"
"ENSG00000287850","lncRNA"
"ENSG00000287851","lncRNA"
"ENSG00000287852","lncRNA"
"ENSG00000287854","lncRNA"
"ENSG00000287855","lncRNA"
"ENSG00000287856","protein_coding"
"ENSG00000287857","lncRNA"
"ENSG00000287859","lncRNA"
"ENSG00000287860","lncRNA"
"ENSG00000287862","lncRNA"
"ENSG00000287863","lncRNA"
"ENSG00000287864","lncRNA"
"ENSG00000287865","lncRNA"
"ENSG00000287866","lncRNA"
"ENSG00000287867","lncRNA"
"ENSG00000287869","lncRNA"
"ENSG00000287870","lncRNA"
"ENSG00000287871","lncRNA"
"ENSG00000287872","lncRNA"
"ENSG00000287873","lncRNA"
"ENSG00000287875","lncRNA"
"ENSG00000287876","lncRNA"
"ENSG00000287877","lncRNA"
"ENSG00000287880","lncRNA"
"ENSG00000287881","lncRNA"
"ENSG00000287882","lncRNA"
"ENSG00000287883","lncRNA"
"ENSG00000287884","lncRNA"
"ENSG00000287886","lncRNA"
"ENSG00000287887","lncRNA"
"ENSG00000287888","lncRNA"
"ENSG00000287891","lncRNA"
"ENSG00000287892","lncRNA"
"ENSG00000287893","lncRNA"
"ENSG00000287894","lncRNA"
"ENSG00000287895","lncRNA"
"ENSG00000287896","lncRNA"
"ENSG00000287897","lncRNA"
"ENSG00000287899","lncRNA"
"ENSG00000287900","lncRNA"
"ENSG00000287901","lncRNA"
"ENSG00000287902","lncRNA"
"ENSG00000287903","lncRNA"
"ENSG00000287904","lncRNA"
"ENSG00000287905","lncRNA"
"ENSG00000287906","lncRNA"
"ENSG00000287907","lncRNA"
"ENSG00000287908","protein_coding"
"ENSG00000287909","lncRNA"
"ENSG00000287910","lncRNA"
"ENSG00000287912","lncRNA"
"ENSG00000287913","lncRNA"
"ENSG00000287914","lncRNA"
"ENSG00000287915","lncRNA"
"ENSG00000287916","lncRNA"
"ENSG00000287918","lncRNA"
"ENSG00000287919","lncRNA"
"ENSG00000287920","lncRNA"
"ENSG00000287922","lncRNA"
"ENSG00000287923","lncRNA"
"ENSG00000287924","processed_pseudogene"
"ENSG00000287925","lncRNA"
"ENSG00000287926","lncRNA"
"ENSG00000287929","lncRNA"
"ENSG00000287930","lncRNA"
"ENSG00000287931","lncRNA"
"ENSG00000287932","lncRNA"
"ENSG00000287933","lncRNA"
"ENSG00000287934","lncRNA"
"ENSG00000287936","lncRNA"
"ENSG00000287938","lncRNA"
"ENSG00000287939","lncRNA"
"ENSG00000287940","lncRNA"
"ENSG00000287941","lncRNA"
"ENSG00000287942","lncRNA"
"ENSG00000287943","lncRNA"
"ENSG00000287944","lncRNA"
"ENSG00000287945","lncRNA"
"ENSG00000287946","lncRNA"
"ENSG00000287947","lncRNA"
"ENSG00000287948","lncRNA"
"ENSG00000287949","lncRNA"
"ENSG00000287950","lncRNA"
"ENSG00000287952","lncRNA"
"ENSG00000287953","lncRNA"
"ENSG00000287959","lncRNA"
"ENSG00000287961","lncRNA"
"ENSG00000287962","lncRNA"
"ENSG00000287963","lncRNA"
"ENSG00000287964","lncRNA"
"ENSG00000287965","lncRNA"
"ENSG00000287966","lncRNA"
"ENSG00000287968","lncRNA"
"ENSG00000287969","lncRNA"
"ENSG00000287970","lncRNA"
"ENSG00000287971","lncRNA"
"ENSG00000287972","lncRNA"
"ENSG00000287973","lncRNA"
"ENSG00000287974","lncRNA"
"ENSG00000287975","lncRNA"
"ENSG00000287976","lncRNA"
"ENSG00000287977","processed_pseudogene"
"ENSG00000287979","lncRNA"
"ENSG00000287981","lncRNA"
"ENSG00000287982","lncRNA"
"ENSG00000287983","lncRNA"
"ENSG00000287986","lncRNA"
"ENSG00000287987","lncRNA"
"ENSG00000287988","transcribed_unprocessed_pseudogene"
"ENSG00000287989","lncRNA"
"ENSG00000287990","lncRNA"
"ENSG00000287991","lncRNA"
"ENSG00000287992","lncRNA"
"ENSG00000287993","lncRNA"
"ENSG00000287994","lncRNA"
"ENSG00000287995","lncRNA"
"ENSG00000287997","lncRNA"
"ENSG00000287998","lncRNA"
"ENSG00000287999","lncRNA"
"ENSG00000288000","protein_coding"
"ENSG00000288001","lncRNA"
"ENSG00000288002","lncRNA"
"ENSG00000288003","lncRNA"
"ENSG00000288004","lncRNA"
"ENSG00000288005","lncRNA"
"ENSG00000288006","lncRNA"
"ENSG00000288007","lncRNA"
"ENSG00000288008","lncRNA"
"ENSG00000288010","lncRNA"
"ENSG00000288014","processed_pseudogene"
"ENSG00000288015","lncRNA"
"ENSG00000288016","lncRNA"
"ENSG00000288019","lncRNA"
"ENSG00000288020","lncRNA"
"ENSG00000288021","lncRNA"
"ENSG00000288023","lncRNA"
"ENSG00000288024","lncRNA"
"ENSG00000288025","lncRNA"
"ENSG00000288026","lncRNA"
"ENSG00000288028","lncRNA"
"ENSG00000288029","lncRNA"
"ENSG00000288030","lncRNA"
"ENSG00000288031","transcribed_unprocessed_pseudogene"
"ENSG00000288033","lncRNA"
"ENSG00000288035","lncRNA"
"ENSG00000288036","lncRNA"
"ENSG00000288037","lncRNA"
"ENSG00000288038","lncRNA"
"ENSG00000288039","lncRNA"
"ENSG00000288040","lncRNA"
"ENSG00000288041","lncRNA"
"ENSG00000288042","lncRNA"
"ENSG00000288044","lncRNA"
"ENSG00000288045","lncRNA"
"ENSG00000288046","lncRNA"
"ENSG00000288047","lncRNA"
"ENSG00000288048","lncRNA"
"ENSG00000288050","lncRNA"
"ENSG00000288051","lncRNA"
"ENSG00000288052","lncRNA"
"ENSG00000288053","protein_coding"
"ENSG00000288054","lncRNA"
"ENSG00000288055","lncRNA"
"ENSG00000288056","lncRNA"
"ENSG00000288057","lncRNA"
"ENSG00000288059","lncRNA"
"ENSG00000288060","lncRNA"
"ENSG00000288061","lncRNA"
"ENSG00000288064","lncRNA"
"ENSG00000288065","lncRNA"
"ENSG00000288067","lncRNA"
"ENSG00000288069","lncRNA"
"ENSG00000288070","lncRNA"
"ENSG00000288071","lncRNA"
"ENSG00000288072","lncRNA"
"ENSG00000288073","lncRNA"
"ENSG00000288074","lncRNA"
"ENSG00000288077","lncRNA"
"ENSG00000288079","lncRNA"
"ENSG00000288081","lncRNA"
"ENSG00000288083","lncRNA"
"ENSG00000288084","lncRNA"
"ENSG00000288085","lncRNA"
"ENSG00000288087","lncRNA"
"ENSG00000288088","lncRNA"
"ENSG00000288089","lncRNA"
"ENSG00000288090","lncRNA"
"ENSG00000288091","lncRNA"
"ENSG00000288092","lncRNA"
"ENSG00000288095","lncRNA"
"ENSG00000288096","lncRNA"
"ENSG00000288097","lncRNA"
"ENSG00000288098","lncRNA"
"ENSG00000288099","lncRNA"
"ENSG00000288100","lncRNA"
"ENSG00000288101","lncRNA"
"ENSG00000288102","lncRNA"
"ENSG00000288103","lncRNA"
"ENSG00000288104","lncRNA"
"ENSG00000288105","lncRNA"
"ENSG00000288106","lncRNA"
"ENSG00000288108","lncRNA"
"ENSG00000288109","lncRNA"
"ENSG00000288110","lncRNA"
"ENSG00000288139","processed_pseudogene"
"ENSG00000288153","unprocessed_pseudogene"
"ENSG00000288156","lncRNA"
"ENSG00000288162","lncRNA"
"ENSG00000288172","lncRNA"
"ENSG00000288177","lncRNA"
"ENSG00000288187","lncRNA"
"ENSG00000288208","protein_coding"
"ENSG00000288218","processed_pseudogene"
"ENSG00000288225","processed_pseudogene"
"ENSG00000288234","lncRNA"
"ENSG00000288245","lncRNA"
"ENSG00000288252","lncRNA"
"ENSG00000288255","unprocessed_pseudogene"
"ENSG00000288258","protein_coding"
"ENSG00000288266","TEC"
"ENSG00000288271","lncRNA"
"ENSG00000288300","lncRNA"
"ENSG00000288321","lncRNA"
"ENSG00000288330","TEC"
"ENSG00000288349","processed_pseudogene"
"ENSG00000288393","transcribed_processed_pseudogene"
"ENSG00000288434","processed_pseudogene"
"ENSG00000288459","lncRNA"
"ENSG00000288473","lncRNA"
"ENSG00000288520","protein_coding"
"ENSG00000288523","lncRNA"
"ENSG00000288524","lncRNA"
"ENSG00000288525","processed_pseudogene"
"ENSG00000288526","lncRNA"
"ENSG00000288527","processed_pseudogene"
"ENSG00000288528","lncRNA"
"ENSG00000288530","lncRNA"
"ENSG00000288532","lncRNA"
"ENSG00000288533","lncRNA"
"ENSG00000288535","lncRNA"
"ENSG00000288536","lncRNA"
"ENSG00000288538","lncRNA"
"ENSG00000288539","lncRNA"
"ENSG00000288540","lncRNA"
"ENSG00000288542","lncRNA"
"ENSG00000288543","lncRNA"
"ENSG00000288545","lncRNA"
"ENSG00000288548","lncRNA"
"ENSG00000288549","lncRNA"
"ENSG00000288550","protein_coding"
"ENSG00000288551","lncRNA"
"ENSG00000288552","lncRNA"
"ENSG00000288553","lncRNA"
"ENSG00000288554","lncRNA"
"ENSG00000288555","lncRNA"
"ENSG00000288556","transcribed_processed_pseudogene"
"ENSG00000288557","lncRNA"
"ENSG00000288560","lncRNA"
"ENSG00000288562","lncRNA"
"ENSG00000288563","lncRNA"
"ENSG00000288564","protein_coding"
"ENSG00000288565","lncRNA"
"ENSG00000288566","lncRNA"
"ENSG00000288567","unitary_pseudogene"
"ENSG00000288569","lncRNA"
"ENSG00000288571","lncRNA"
"ENSG00000288574","lncRNA"
"ENSG00000288575","lncRNA"
"ENSG00000288576","lncRNA"
"ENSG00000288577","lncRNA"
"ENSG00000288579","processed_pseudogene"
"ENSG00000288580","lncRNA"
"ENSG00000288581","lncRNA"
"ENSG00000288582","lncRNA"
"ENSG00000288583","lncRNA"
"ENSG00000288584","lncRNA"
"ENSG00000288585","lncRNA"
"ENSG00000288587","lncRNA"
"ENSG00000288588","lncRNA"
"ENSG00000288589","lncRNA"
"ENSG00000288591","protein_coding"
"ENSG00000288592","transcribed_unitary_pseudogene"
"ENSG00000288593","protein_coding"
"ENSG00000288600","lncRNA"
"ENSG00000288604","transcribed_processed_pseudogene"
"ENSG00000288606","lncRNA"
"ENSG00000288610","lncRNA"
"ENSG00000288612","lncRNA"
"ENSG00000288615","lncRNA"
"ENSG00000288618","lncRNA"
"ENSG00000288620","transcribed_unprocessed_pseudogene"
"ENSG00000288627","unprocessed_pseudogene"
"ENSG00000288631","processed_pseudogene"
"ENSG00000288632","lncRNA"
"ENSG00000288633","transcribed_unprocessed_pseudogene"
"ENSG00000288635","protein_coding"
"ENSG00000288636","protein_coding"
"ENSG00000288640","protein_coding"
"ENSG00000288642","lncRNA"
"ENSG00000288643","protein_coding"
"ENSG00000288648","lncRNA"
"ENSG00000288656","lncRNA"
"ENSG00000288659","lncRNA"
"ENSG00000288662","lncRNA"
"ENSG00000288665","lncRNA"
"ENSG00000288667","lncRNA"
"ENSG00000288669","protein_coding"
"ENSG00000288671","protein_coding"
"ENSG00000288679","lncRNA"
"ENSG00000288680","processed_pseudogene"
"ENSG00000288681","protein_coding"
"ENSG00000288683","protein_coding"
"ENSG00000288684","protein_coding"
"ENSG00000288685","lncRNA"
"ENSG00000288686","transcribed_unprocessed_pseudogene"
"ENSG00000288690","transcribed_unprocessed_pseudogene"
"ENSG00000288691","lncRNA"
"ENSG00000288695","protein_coding"
"ENSG00000288696","lncRNA"
"ENSG00000288697","unprocessed_pseudogene"
"ENSG00000288698","protein_coding"
"ENSG00000288699","protein_coding"
"ENSG00000288700","lncRNA"
"ENSG00000288703","lncRNA"
"ENSG00000288704","lncRNA"
"ENSG00000288707","lncRNA"
"ENSG00000288711","protein_coding"
"ENSG00000288713","lncRNA"
"ENSG00000288717","lncRNA"
"ENSG00000288718","lncRNA"
"ENSG00000288720","lncRNA"
"ENSG00000288721","protein_coding"
"ENSG00000288723","lncRNA"
"ENSG00000288724","lncRNA"
"ENSG00000288725","protein_coding"
"ENSG00000288726","lncRNA"
"ENSG00000288727","lncRNA"
"ENSG00000288729","lncRNA"
"ENSG00000288730","lncRNA"
"ENSG00000288731","lncRNA"
"ENSG00000288732","lncRNA"
"ENSG00000288734","lncRNA"
"ENSG00000288735","lncRNA"
"ENSG00000288736","lncRNA"
"ENSG00000288737","lncRNA"
"ENSG00000288738","lncRNA"
"ENSG00000288739","lncRNA"
"ENSG00000288740","lncRNA"
"ENSG00000288741","lncRNA"
"ENSG00000288742","lncRNA"
"ENSG00000288744","lncRNA"
"ENSG00000288746","lncRNA"
"ENSG00000288747","lncRNA"
"ENSG00000288748","lncRNA"
"ENSG00000288750","lncRNA"
"ENSG00000288751","lncRNA"
"ENSG00000288753","lncRNA"
"ENSG00000288754","lncRNA"
"ENSG00000288755","lncRNA"
"ENSG00000288757","lncRNA"
"ENSG00000288758","lncRNA"
"ENSG00000288760","lncRNA"
"ENSG00000288761","lncRNA"
"ENSG00000288762","lncRNA"
"ENSG00000288764","lncRNA"
"ENSG00000288765","lncRNA"
"ENSG00000288768","lncRNA"
"ENSG00000288769","lncRNA"
"ENSG00000288770","lncRNA"
"ENSG00000288771","lncRNA"
"ENSG00000288772","lncRNA"
"ENSG00000288773","lncRNA"
"ENSG00000288774","lncRNA"
"ENSG00000288776","lncRNA"
"ENSG00000288777","lncRNA"
"ENSG00000288778","lncRNA"
"ENSG00000288779","lncRNA"
"ENSG00000288780","lncRNA"
"ENSG00000288782","lncRNA"
"ENSG00000288783","lncRNA"
"ENSG00000288785","lncRNA"
"ENSG00000288786","lncRNA"
"ENSG00000288788","lncRNA"
"ENSG00000288789","lncRNA"
"ENSG00000288790","lncRNA"
"ENSG00000288791","lncRNA"
"ENSG00000288792","lncRNA"
"ENSG00000288793","lncRNA"
"ENSG00000288796","protein_coding"
"ENSG00000288797","lncRNA"
"ENSG00000288798","lncRNA"
"ENSG00000288800","lncRNA"
"ENSG00000288801","lncRNA"
"ENSG00000288802","lncRNA"
"ENSG00000288803","lncRNA"
"ENSG00000288804","lncRNA"
"ENSG00000288805","lncRNA"
"ENSG00000288806","lncRNA"
"ENSG00000288807","lncRNA"
"ENSG00000288808","lncRNA"
"ENSG00000288809","lncRNA"
"ENSG00000288810","lncRNA"
"ENSG00000288812","lncRNA"
"ENSG00000288813","lncRNA"
"ENSG00000288816","lncRNA"
"ENSG00000288817","lncRNA"
"ENSG00000288818","lncRNA"
"ENSG00000288820","lncRNA"
"ENSG00000288822","lncRNA"
"ENSG00000288826","lncRNA"
"ENSG00000288827","lncRNA"
"ENSG00000288828","lncRNA"
"ENSG00000288830","lncRNA"
"ENSG00000288831","lncRNA"
"ENSG00000288832","lncRNA"
"ENSG00000288834","lncRNA"
"ENSG00000288835","lncRNA"
"ENSG00000288836","lncRNA"
"ENSG00000288837","lncRNA"
"ENSG00000288838","lncRNA"
"ENSG00000288840","lncRNA"
"ENSG00000288841","protein_coding"
"ENSG00000288842","lncRNA"
"ENSG00000288843","lncRNA"
"ENSG00000288844","lncRNA"
"ENSG00000288848","lncRNA"
"ENSG00000288850","lncRNA"
"ENSG00000288851","lncRNA"
"ENSG00000288853","lncRNA"
"ENSG00000288854","lncRNA"
"ENSG00000288855","lncRNA"
"ENSG00000288856","lncRNA"
